Log Time;Windspeed (ref);RPM;Voltage In;Voltage L1;Voltage L2;Current out;Power out;Power reg;T1;T2;T3;Event count;Last event code;Turbine status;Grid status;System status
2022:08:18:16:51:01,357;0;0;23.0;131.9;133.3;0.14;0;0;25.9;25.7;22.9;13333;11;1;0;0
2022:08:18:16:52:01,526;0;0;23.0;131.7;133.0;0.14;0;0;25.9;25.7;22.8;13333;11;1;0;0
2022:08:18:16:53:01,554;0;0;23.0;132.1;133.6;0.14;0;0;25.9;25.7;22.8;13333;11;1;0;0
2022:08:18:16:54:00,043;0;0;23.0;131.9;133.3;0.14;0;0;25.8;25.6;22.8;13333;11;1;0;0
2022:08:18:16:55:00,292;0;0;23.0;132.4;133.6;0.14;0;0;25.8;25.6;22.8;13333;11;1;0;0
2022:08:18:16:56:00,100;0;0;23.0;132.1;133.6;0.14;0;0;25.8;25.5;22.7;13333;11;1;0;0
2022:08:18:16:57:00,009;0;0;23.1;132.6;133.9;0.14;0;0;25.7;25.5;22.7;13333;11;1;0;0
2022:08:18:16:58:00,177;0;0;23.1;132.4;133.8;0.16;0;0;25.7;25.4;22.7;13333;11;1;0;0
2022:08:18:16:59:00,446;0;0;23.1;132.6;133.9;0.14;0;0;25.6;25.4;22.6;13333;11;1;0;0
2022:08:18:17:00:01,054;0;0;23.5;132.4;133.6;0.14;0;0;25.6;25.3;22.6;13333;11;1;0;0
2022:08:18:17:01:00,823;0;0;26.2;132.4;133.8;0.14;0;0;25.5;25.3;22.5;13333;11;1;0;0
2022:08:18:17:02:01,071;0;0;24.3;132.4;133.8;0.14;0;0;25.5;25.2;22.5;13333;11;1;0;0
2022:08:18:17:03:01,140;0;0;23.8;132.4;133.6;0.14;0;0;25.4;25.2;22.4;13333;11;1;0;0
2022:08:18:17:04:01,189;0;0;23.4;132.4;133.8;0.14;0;0;25.4;25.1;22.4;13333;11;1;0;0
2022:08:18:17:05:01,277;0;0;23.8;133.0;134.5;0.14;0;0;25.3;25.1;22.4;13333;11;1;0;0
2022:08:18:17:06:00,566;0;5;23.4;131.7;133.3;0.14;0;0;25.3;25.0;22.3;13333;11;1;0;0
2022:08:18:17:07:00,714;3;93;80.0;131.9;132.8;0.55;8;9;25.2;25.2;22.3;13333;11;0;0;256
2022:08:18:17:08:00,183;5;189;157.8;132.6;134.9;1.48;332;331;25.3;25.1;22.3;13333;11;0;0;256
2022:08:18:17:09:00,251;1;19;48.1;131.7;133.5;0.16;0;0;25.6;25.5;22.2;13333;11;1;0;0
2022:08:18:17:10:00,220;0;0;31.5;131.7;133.0;0.16;0;0;25.4;25.2;22.2;13333;11;1;0;0
2022:08:18:17:11:00,369;0;0;25.7;131.5;132.9;0.14;0;0;25.2;25.0;22.1;13333;11;1;0;0
2022:08:18:17:12:00,877;0;0;23.9;131.5;132.9;0.16;0;0;25.1;24.9;22.1;13333;11;1;0;0
2022:08:18:17:13:01,426;0;0;23.4;131.5;132.9;0.14;0;0;25.0;24.8;22.1;13333;11;1;0;0
2022:08:18:17:14:01,454;0;0;23.0;131.5;132.9;0.14;0;0;24.9;24.7;22.0;13333;11;1;0;0
2022:08:18:17:15:01,243;0;0;23.0;131.2;132.4;0.14;0;0;24.9;24.7;22.0;13333;11;1;0;0
2022:08:18:17:16:01,291;0;0;23.0;131.5;133.2;0.14;0;0;24.8;24.6;21.9;13333;11;1;0;0
2022:08:18:17:17:00,680;0;0;23.0;131.2;132.9;0.14;0;0;24.8;24.6;21.9;13333;11;1;0;0
2022:08:18:17:18:00,769;0;0;23.0;131.9;133.3;0.14;0;0;24.7;24.5;21.9;13333;11;1;0;0
2022:08:18:17:19:00,697;0;0;23.3;131.5;132.9;0.14;0;0;24.7;24.5;21.9;13333;11;1;0;0
2022:08:18:17:20:00,826;0;0;23.0;131.7;133.0;0.14;0;0;24.7;24.5;21.9;13333;11;1;0;0
2022:08:18:17:21:00,474;0;0;23.0;131.5;132.9;0.16;0;0;24.6;24.5;21.8;13333;11;1;0;0
2022:08:18:17:22:00,463;0;0;23.0;131.5;132.5;0.14;0;0;24.6;24.5;21.8;13333;11;1;0;0
2022:08:18:17:23:00,491;0;0;23.0;131.7;133.0;0.16;0;0;24.6;24.4;21.8;13333;11;1;0;0
2022:08:18:17:24:00,540;0;0;23.0;131.7;133.0;0.14;0;0;24.5;24.4;21.8;13333;11;1;0;0
2022:08:18:17:25:00,669;0;0;23.0;131.9;133.1;0.14;0;0;24.5;24.4;21.8;13333;11;1;0;0
2022:08:18:17:26:00,697;0;0;23.0;131.7;132.7;0.16;0;0;24.5;24.4;21.8;13333;11;1;0;0
2022:08:18:17:27:00,746;0;0;23.0;131.9;133.6;0.14;0;0;24.5;24.3;21.7;13333;11;1;0;0
2022:08:18:17:28:00,614;0;0;23.0;131.7;132.7;0.14;0;0;24.5;24.3;21.7;13333;11;1;0;0
2022:08:18:17:29:00,583;0;0;23.0;131.9;133.6;0.14;0;0;24.5;24.3;21.7;13333;11;1;0;0
2022:08:18:17:30:00,551;0;0;23.0;131.7;133.3;0.14;0;0;24.5;24.3;21.7;13333;11;1;0;0
2022:08:18:17:31:00,560;0;0;23.0;131.7;133.5;0.14;0;0;24.5;24.2;21.7;13333;11;1;0;0
2022:08:18:17:32:00,069;0;0;23.0;131.5;132.9;0.14;0;0;24.4;24.2;21.7;13333;11;1;0;0
2022:08:18:17:33:00,097;0;0;23.0;131.5;132.9;0.16;0;0;24.4;24.2;21.6;13333;11;1;0;0
2022:08:18:17:34:01,146;0;0;23.0;131.5;132.7;0.14;0;0;24.4;24.1;21.6;13333;11;1;0;0
2022:08:18:17:35:01,314;0;0;23.0;131.5;133.2;0.14;0;0;24.3;24.1;21.6;13333;11;1;0;0
2022:08:18:17:36:00,903;0;0;23.0;131.5;133.2;0.16;0;0;24.3;24.1;21.6;13333;11;1;0;0
2022:08:18:17:37:01,171;0;0;23.0;131.2;132.7;0.14;0;0;24.3;24.0;21.5;13333;11;1;0;0
2022:08:18:17:38:01,400;0;0;23.0;131.2;132.9;0.14;0;0;24.2;24.0;21.5;13333;11;1;0;0
2022:08:18:17:39:01,548;0;0;23.0;131.5;132.7;0.14;0;0;24.2;24.0;21.5;13333;11;1;0;0
2022:08:18:17:40:00,198;0;0;23.0;131.5;132.7;0.14;0;0;24.2;23.9;21.5;13333;11;1;0;0
2022:08:18:17:41:01,554;0;0;23.0;131.5;132.7;0.14;0;0;24.1;23.9;21.4;13333;11;1;0;0
2022:08:18:17:42:00,347;0;0;23.0;131.2;132.4;0.14;0;0;24.1;23.9;21.4;13333;11;1;0;0
2022:08:18:17:43:00,622;0;0;23.0;131.2;132.7;0.14;0;0;24.1;23.8;21.4;13333;11;1;0;0
2022:08:18:17:44:00,776;0;0;23.0;131.5;132.9;0.14;0;0;24.1;23.8;21.4;13333;11;1;0;0
2022:08:18:17:45:00,790;0;0;23.0;131.2;132.7;0.14;0;0;24.0;23.8;21.4;13333;11;1;0;0
2022:08:18:17:46:01,278;0;0;23.0;131.2;132.4;0.14;0;0;24.0;23.8;21.4;13333;11;1;0;0
2022:08:18:17:47:00,187;0;0;23.0;131.0;132.6;0.16;0;0;24.0;23.8;21.4;13333;11;1;0;0
2022:08:18:17:48:01,236;0;0;22.9;131.0;132.6;0.14;0;0;24.0;23.7;21.3;13333;11;1;0;0
2022:08:18:17:49:01,464;0;0;22.9;131.0;132.3;0.14;0;0;24.0;23.7;21.3;13333;11;1;0;0
2022:08:18:17:50:01,333;0;0;22.9;131.2;132.4;0.14;0;0;23.9;23.7;21.3;13333;11;1;0;0
2022:08:18:17:51:00,081;0;0;22.9;131.0;132.1;0.14;0;0;23.9;23.7;21.3;13333;11;1;0;0
2022:08:18:17:52:00,270;0;0;22.9;131.0;132.3;0.14;0;0;23.9;23.7;21.3;13333;11;1;0;0
2022:08:18:17:53:00,858;0;0;22.9;130.8;132.1;0.16;0;0;23.9;23.7;21.3;13333;11;1;0;0
2022:08:18:17:54:00,927;0;0;22.9;130.8;132.3;0.16;0;0;23.9;23.6;21.3;13333;11;1;0;0
2022:08:18:17:55:08,876;0;0;22.9;131.2;132.4;0.14;0;0;23.8;23.6;21.3;13333;11;1;0;0
2022:08:18:17:56:01,283;0;0;22.9;131.2;132.4;0.16;0;0;23.8;23.6;21.3;13333;11;1;0;0
2022:08:18:17:57:00,413;0;0;22.9;131.0;132.3;0.16;0;0;23.8;23.5;21.3;13333;11;1;0;0
2022:08:18:17:58:00,681;0;0;22.9;131.2;132.7;0.14;0;0;23.8;23.5;21.3;13333;11;1;0;0
2022:08:18:17:59:00,950;0;0;23.0;131.2;132.7;0.14;0;0;23.7;23.5;21.3;13333;11;1;0;0
2022:08:18:18:00:00,438;0;0;23.0;131.5;132.9;0.16;0;0;23.7;23.5;21.3;13333;11;1;0;0
2022:08:18:18:01:00,347;0;0;22.9;131.0;132.6;0.14;0;0;23.7;23.5;21.3;13333;11;1;0;0
2022:08:18:18:02:00,196;0;0;22.9;131.0;132.6;0.16;0;0;23.7;23.5;21.3;13333;11;1;0;0
2022:08:18:18:03:00,484;0;0;23.0;131.0;132.1;0.14;0;0;23.6;23.5;21.2;13333;11;1;0;0
2022:08:18:18:04:00,493;0;0;23.0;131.2;132.7;0.14;0;0;23.6;23.5;21.2;13333;11;1;0;0
2022:08:18:18:05:00,541;0;0;23.0;131.2;132.9;0.14;0;0;23.6;23.4;21.2;13333;11;1;0;0
2022:08:18:18:06:00,750;0;0;23.0;131.0;132.6;0.14;0;0;23.5;23.4;21.2;13333;11;1;0;0
2022:08:18:18:07:00,638;0;0;23.0;131.0;132.3;0.16;0;0;23.5;23.4;21.1;13333;11;1;0;0
2022:08:18:18:08:00,647;0;0;23.4;131.0;132.1;0.16;0;0;23.5;23.3;21.1;13333;11;1;0;0
2022:08:18:18:09:00,656;0;0;23.6;131.0;132.9;0.16;0;0;23.5;23.3;21.1;13333;11;1;0;0
2022:08:18:18:10:00,604;0;0;23.1;131.0;131.9;0.14;0;0;23.5;23.3;21.1;13333;11;1;0;0
2022:08:18:18:11:00,533;0;0;23.0;131.2;132.7;0.16;0;0;23.5;23.3;21.0;13333;11;1;0;0
2022:08:18:18:12:00,501;0;0;23.0;131.0;132.6;0.16;0;0;23.5;23.2;21.0;13333;11;1;0;0
2022:08:18:18:13:00,550;0;0;22.9;131.0;132.3;0.16;0;0;23.5;23.2;21.0;13333;11;1;0;0
2022:08:18:18:14:00,638;0;0;22.9;131.2;132.9;0.16;0;0;23.4;23.2;21.0;13333;11;1;0;0
2022:08:18:18:15:00,687;0;0;22.9;131.2;132.7;0.16;0;0;23.4;23.2;21.0;13333;11;1;0;0
2022:08:18:18:16:00,696;0;0;22.9;130.8;132.3;0.16;0;0;23.4;23.2;21.0;13333;11;1;0;0
2022:08:18:18:17:00,724;0;0;22.9;131.0;132.3;0.16;0;0;23.4;23.1;21.0;13333;11;1;0;0
2022:08:18:18:18:00,773;0;0;22.9;131.2;132.7;0.14;0;0;23.4;23.1;20.9;13333;11;1;0;0
2022:08:18:18:19:00,841;0;0;22.9;131.0;132.3;0.14;0;0;23.3;23.1;20.9;13333;11;1;0;0
2022:08:18:18:20:00,910;0;0;22.9;131.0;132.6;0.16;0;0;23.3;23.1;20.9;13333;11;1;0;0
2022:08:18:18:21:00,958;0;0;23.0;131.0;132.6;0.14;0;0;23.3;23.1;20.9;13333;11;1;0;0
2022:08:18:18:22:01,107;0;0;22.9;131.2;132.7;0.16;0;0;23.3;23.0;20.9;13333;11;1;0;0
2022:08:18:18:23:01,076;0;0;22.9;131.0;132.3;0.16;0;0;23.3;23.0;20.9;13333;11;1;0;0
2022:08:18:18:24:01,124;0;0;22.9;131.0;132.6;0.14;0;0;23.3;23.0;20.9;13333;11;1;0;0
2022:08:18:18:25:01,113;0;0;23.0;131.2;132.7;0.16;0;0;23.2;23.0;20.9;13333;11;1;0;0
2022:08:18:18:26:01,301;0;0;23.0;130.8;132.3;0.16;0;0;23.2;23.0;20.9;13333;11;1;0;0
2022:08:18:18:27:01,270;0;0;23.0;131.5;132.7;0.16;0;0;23.2;22.9;20.8;13333;11;1;0;0
2022:08:18:18:28:01,438;0;0;23.0;130.8;132.3;0.16;0;0;23.2;22.9;20.8;13333;11;1;0;0
2022:08:18:18:29:00,447;0;0;23.0;131.2;132.7;0.14;0;0;23.2;22.9;20.8;13333;11;1;0;0
2022:08:18:18:30:00,676;0;0;23.0;131.0;132.3;0.16;0;0;23.2;22.9;20.8;13333;11;1;0;0
2022:08:18:18:31:00,704;0;0;23.0;131.2;132.7;0.16;0;0;23.1;22.9;20.8;13333;11;1;0;0
2022:08:18:18:32:00,673;0;0;23.0;131.0;132.6;0.16;0;0;23.1;22.9;20.8;13333;11;1;0;0
2022:08:18:18:33:00,621;0;0;22.9;131.5;133.2;0.14;0;0;23.1;22.9;20.8;13333;11;1;0;0
2022:08:18:18:34:00,670;0;0;23.0;131.0;132.6;0.16;0;0;23.1;22.8;20.8;13333;11;1;0;0
2022:08:18:18:35:00,778;0;0;22.9;131.0;132.3;0.14;0;0;23.1;22.8;20.8;13333;11;1;0;0
2022:08:18:18:36:00,747;0;0;22.9;130.8;131.7;0.16;0;0;23.1;22.8;20.8;13333;11;1;0;0
2022:08:18:18:37:00,576;0;0;22.9;131.0;132.6;0.16;0;0;23.1;22.8;20.8;13333;11;1;0;0
2022:08:18:18:38:00,384;0;0;22.9;130.6;131.9;0.16;0;0;23.0;22.8;20.8;13333;11;1;0;0
2022:08:18:18:39:00,313;0;0;22.9;131.0;132.1;0.16;0;0;23.0;22.8;20.7;13333;11;1;0;0
2022:08:18:18:40:00,301;0;0;22.8;130.8;132.1;0.16;0;0;23.0;22.8;20.7;13333;11;1;0;0
2022:08:18:18:41:00,270;0;0;22.9;130.8;132.3;0.16;0;0;23.0;22.8;20.7;13333;11;1;0;0
2022:08:18:18:42:00,238;0;0;22.9;131.0;132.3;0.16;0;0;23.0;22.7;20.7;13333;11;1;0;0
2022:08:18:18:43:01,307;0;0;23.0;131.2;132.4;0.16;0;0;23.0;22.7;20.7;13333;11;1;0;0
2022:08:18:18:44:01,315;0;0;22.9;131.2;132.7;0.16;0;0;23.0;22.7;20.7;13333;11;1;0;0
2022:08:18:18:45:01,404;0;0;23.0;131.0;132.3;0.16;0;0;22.9;22.7;20.7;13333;11;1;0;0
2022:08:18:18:46:00,733;0;0;22.9;131.2;132.7;0.16;0;0;22.9;22.7;20.7;13333;11;1;0;0
2022:08:18:18:47:00,181;0;0;22.9;131.2;132.9;0.14;0;0;22.9;22.7;20.7;13333;11;1;0;0
2022:08:18:18:48:00,210;0;0;23.0;131.5;132.5;0.16;0;0;22.9;22.6;20.7;13333;11;1;0;0
2022:08:18:18:49:00,302;0;0;22.9;131.5;132.5;0.14;0;0;22.9;22.6;20.7;13333;11;1;0;0
2022:08:18:18:50:00,297;0;0;23.0;131.2;132.7;0.16;0;0;22.9;22.6;20.6;13333;11;1;0;0
2022:08:18:18:51:00,331;0;0;23.0;131.0;132.3;0.14;0;0;22.9;22.6;20.6;13333;11;1;0;0
2022:08:18:18:52:00,346;0;0;23.0;131.0;132.6;0.16;0;0;22.9;22.6;20.6;13333;11;1;0;0
2022:08:18:18:53:01,101;0;0;23.0;131.0;132.6;0.16;0;0;22.8;22.6;20.6;13333;11;1;0;0
2022:08:18:18:54:01,111;0;0;23.0;131.2;132.7;0.16;0;0;22.8;22.6;20.6;13333;11;1;0;0
2022:08:18:18:55:01,220;0;0;23.0;131.2;132.7;0.14;0;0;22.8;22.6;20.6;13333;11;1;0;0
2022:08:18:18:56:01,288;0;0;23.0;131.2;132.4;0.16;0;0;22.8;22.6;20.6;13333;11;1;0;0
2022:08:18:18:57:01,297;0;0;23.0;131.0;132.6;0.14;0;0;22.8;22.5;20.6;13333;11;1;0;0
2022:08:18:18:58:01,285;0;0;23.0;131.2;132.9;0.16;0;0;22.8;22.5;20.6;13333;11;1;0;0
2022:08:18:18:59:01,314;0;0;23.0;131.0;132.3;0.16;0;0;22.8;22.5;20.6;13333;11;1;0;0
2022:08:18:19:00:01,243;0;0;22.9;131.2;132.4;0.16;0;0;22.8;22.5;20.6;13333;11;1;0;0
2022:08:18:19:01:01,291;0;0;23.0;131.2;132.7;0.16;0;0;22.7;22.5;20.6;13333;11;1;0;0
2022:08:18:19:02:01,260;0;0;23.0;131.2;132.4;0.16;0;0;22.7;22.5;20.6;13333;11;1;0;0
2022:08:18:19:03:01,088;0;0;23.0;131.2;132.4;0.16;0;0;22.7;22.5;20.5;13333;11;1;0;0
2022:08:18:19:04:01,037;0;0;23.0;131.2;132.1;0.16;0;0;22.7;22.5;20.5;13333;11;1;0;0
2022:08:18:19:05:00,825;0;0;23.0;131.5;132.9;0.17;0;0;22.7;22.4;20.5;13333;11;1;0;0
2022:08:18:19:06:00,854;0;0;23.0;131.5;132.9;0.14;0;0;22.7;22.5;20.5;13333;11;1;0;0
2022:08:18:19:07:00,903;0;0;23.0;131.5;132.5;0.16;0;0;22.7;22.4;20.5;13333;11;1;0;0
2022:08:18:19:08:00,851;0;0;23.0;131.2;132.7;0.16;0;0;22.7;22.4;20.5;13333;11;1;0;0
2022:08:18:19:09:00,820;0;0;23.0;131.7;133.0;0.16;0;0;22.6;22.4;20.5;13333;11;1;0;0
2022:08:18:19:10:00,768;0;0;23.0;131.5;132.7;0.16;0;0;22.6;22.4;20.5;13333;11;1;0;0
2022:08:18:19:11:00,877;0;0;23.0;131.5;132.9;0.16;0;0;22.6;22.4;20.5;13333;11;1;0;0
2022:08:18:19:12:00,845;0;0;23.0;131.2;132.7;0.16;0;0;22.6;22.4;20.5;13333;11;1;0;0
2022:08:18:19:13:00,934;0;0;23.0;131.2;132.7;0.14;0;0;22.6;22.4;20.4;13333;11;1;0;0
2022:08:18:19:14:00,963;0;0;23.0;130.8;132.1;0.16;0;0;22.6;22.4;20.4;13333;11;1;0;0
2022:08:18:19:15:00,991;0;0;22.9;130.8;132.3;0.14;0;0;22.6;22.4;20.4;13333;11;1;0;0
2022:08:18:19:16:01,060;0;0;22.9;130.8;132.3;0.16;0;0;22.6;22.4;20.4;13333;11;1;0;0
2022:08:18:19:17:02,008;0;0;22.9;130.8;132.3;0.16;0;0;22.6;22.4;20.4;13333;11;1;0;0
2022:08:18:19:18:01,137;0;0;22.9;130.6;131.7;0.16;0;0;22.5;22.4;20.4;13333;11;1;0;0
2022:08:18:19:19:01,165;0;0;22.8;130.6;131.9;0.16;0;0;22.5;22.4;20.4;13333;11;1;0;0
2022:08:18:19:20:00,954;0;0;22.8;130.8;132.3;0.16;0;0;22.5;22.4;20.4;13333;11;1;0;0
2022:08:18:19:21:00,703;0;0;22.8;130.1;131.4;0.16;0;0;22.5;22.3;20.4;13333;11;1;0;0
2022:08:18:19:22:00,691;0;0;22.8;130.6;131.7;0.16;0;0;22.5;22.3;20.4;13333;11;1;0;0
2022:08:18:19:23:00,660;0;0;22.8;130.6;131.7;0.16;0;0;22.5;22.3;20.4;13333;11;1;0;0
2022:08:18:19:24:01,968;0;0;22.8;130.6;131.9;0.16;0;0;22.5;22.3;20.4;13333;11;1;0;0
2022:08:18:19:25:00,416;0;0;22.8;130.6;131.9;0.16;0;0;22.5;22.3;20.3;13333;11;1;0;0
2022:08:18:19:26:00,525;0;0;22.8;130.8;132.1;0.16;0;0;22.5;22.3;20.3;13333;11;1;0;0
2022:08:18:19:27:00,594;0;0;22.8;130.6;131.9;0.16;0;0;22.5;22.3;20.3;13333;11;1;0;0
2022:08:18:19:28:00,683;0;0;22.8;130.8;132.1;0.16;0;0;22.5;22.2;20.3;13333;11;1;0;0
2022:08:18:19:29:00,911;0;0;22.8;130.6;131.9;0.16;0;0;22.4;22.2;20.3;13333;11;1;0;0
2022:08:18:19:30:01,060;0;0;22.8;130.8;132.1;0.16;0;0;22.4;22.2;20.3;13333;11;1;0;0
2022:08:18:19:31:00,808;0;0;22.9;131.0;132.3;0.16;0;0;22.4;22.2;20.2;13333;11;1;0;0
2022:08:18:19:32:00,817;0;0;22.9;130.6;132.3;0.16;0;0;22.4;22.2;20.2;13333;11;1;0;0
2022:08:18:19:33:00,825;0;0;22.9;131.0;132.3;0.16;0;0;22.4;22.1;20.2;13333;11;1;0;0
2022:08:18:19:34:00,834;0;0;22.9;130.8;132.1;0.14;0;0;22.4;22.1;20.2;13333;11;1;0;0
2022:08:18:19:35:00,862;0;0;22.9;131.0;132.1;0.16;0;0;22.4;22.1;20.2;13333;11;1;0;0
2022:08:18:19:36:00,831;0;0;22.9;131.2;132.4;0.16;0;0;22.4;22.1;20.2;13333;11;1;0;0
2022:08:18:19:37:00,880;0;0;22.9;131.0;132.1;0.16;0;0;22.4;22.1;20.2;13333;11;1;0;0
2022:08:18:19:38:00,908;0;0;22.9;131.0;132.1;0.16;0;0;22.3;22.1;20.2;13333;11;1;0;0
2022:08:18:19:39:00,596;0;0;22.9;131.2;132.7;0.16;0;0;22.3;22.1;20.2;13333;11;1;0;0
2022:08:18:19:40:00,604;0;0;22.9;131.0;132.1;0.16;0;0;22.3;22.0;20.2;13333;11;1;0;0
2022:08:18:19:41:00,353;0;0;22.9;131.0;132.3;0.16;0;0;22.3;22.0;20.2;13333;11;1;0;0
2022:08:18:19:42:00,361;0;0;22.9;131.2;132.4;0.16;0;0;22.3;22.0;20.2;13333;11;1;0;0
2022:08:18:19:43:00,390;0;0;22.9;131.2;132.7;0.16;0;0;22.3;22.0;20.2;13333;11;1;0;0
2022:08:18:19:44:00,519;0;0;22.9;131.2;132.4;0.16;0;0;22.3;22.0;20.1;13333;11;1;0;0
2022:08:18:19:45:00,547;0;0;23.0;131.0;132.3;0.16;0;0;22.3;22.0;20.1;13333;11;1;0;0
2022:08:18:19:46:00,516;0;0;22.9;130.8;132.1;0.14;0;0;22.2;22.0;20.1;13333;11;1;0;0
2022:08:18:19:47:00,484;0;0;22.9;131.2;132.7;0.16;0;0;22.2;22.0;20.1;13333;11;1;0;0
2022:08:18:19:48:00,353;0;0;23.0;131.2;132.1;0.16;0;0;22.2;22.0;20.1;13333;11;1;0;0
2022:08:18:19:49:00,381;0;0;22.9;131.2;132.4;0.14;0;0;22.2;21.9;20.1;13333;11;1;0;0
2022:08:18:19:50:00,410;0;0;22.9;131.0;132.1;0.14;0;0;22.2;21.9;20.1;13333;11;1;0;0
2022:08:18:19:51:00,399;0;0;22.9;131.2;132.4;0.16;0;0;22.2;21.9;20.1;13333;11;1;0;0
2022:08:18:19:52:00,347;0;0;22.9;131.0;132.3;0.17;0;0;22.2;21.9;20.1;13333;11;1;0;0
2022:08:18:19:53:00,436;0;0;22.9;131.5;132.5;0.16;0;0;22.2;21.9;20.1;13333;11;1;0;0
2022:08:18:19:54:00,464;0;0;23.0;131.2;132.1;0.16;0;0;22.2;21.9;20.1;13333;11;1;0;0
2022:08:18:19:55:00,473;0;0;22.9;131.2;132.4;0.16;0;0;22.1;21.9;20.1;13333;11;1;0;0
2022:08:18:19:56:00,501;0;0;23.0;131.5;132.5;0.16;0;0;22.1;21.9;20.0;13333;11;1;0;0
2022:08:18:19:57:00,515;0;0;23.0;131.0;132.3;0.16;0;0;22.1;21.9;20.0;13333;11;1;0;0
2022:08:18:19:58:00,630;0;0;23.0;131.2;132.4;0.16;0;0;22.1;21.8;20.0;13333;11;1;0;0
2022:08:18:19:59:00,664;0;0;23.0;131.2;132.7;0.16;0;0;22.1;21.8;20.0;13333;11;1;0;0
2022:08:18:20:00:00,619;0;0;23.0;131.2;132.7;0.16;0;0;22.1;21.8;20.0;13333;11;1;0;0
2022:08:18:20:01:00,232;0;0;23.0;131.5;132.7;0.16;0;0;22.1;21.8;20.0;13333;11;1;0;0
2022:08:18:20:02:00,863;0;0;23.0;131.5;132.7;0.16;0;0;22.1;21.8;20.0;13333;11;1;0;0
2022:08:18:20:03:00,911;0;0;23.0;131.2;132.9;0.16;0;0;22.1;21.8;20.0;13333;11;1;0;0
2022:08:18:20:04:00,920;0;0;23.0;131.5;132.9;0.16;0;0;22.0;21.8;20.0;13333;11;1;0;0
2022:08:18:20:05:01,010;0;0;23.0;131.2;132.4;0.16;0;0;22.0;21.8;20.0;13333;11;1;0;0
2022:08:18:20:06:00,957;0;0;23.0;131.5;132.7;0.16;0;0;22.0;21.8;20.0;13333;11;1;0;0
2022:08:18:20:07:00,446;0;0;23.0;131.0;132.1;0.16;0;0;22.0;21.8;20.0;13333;11;1;0;0
2022:08:18:20:08:00,494;0;0;23.0;131.2;132.4;0.16;0;0;22.0;21.7;20.0;13333;11;1;0;0
2022:08:18:20:09:00,503;0;0;23.0;131.0;132.3;0.16;0;0;22.0;21.7;20.0;13333;11;1;0;0
2022:08:18:20:10:00,471;0;0;23.0;131.5;132.9;0.16;0;0;22.0;21.7;20.0;13333;11;1;0;0
2022:08:18:20:11:00,400;0;0;23.0;131.2;132.9;0.16;0;0;22.0;21.7;19.9;13333;11;1;0;0
2022:08:18:20:12:00,489;0;0;23.0;131.2;132.4;0.16;0;0;22.0;21.7;19.9;13333;11;1;0;0
2022:08:18:20:13:00,457;0;0;23.0;131.2;132.7;0.16;0;0;22.0;21.7;19.9;13333;11;1;0;0
2022:08:18:20:14:00,386;0;0;23.0;131.2;132.9;0.16;0;0;22.0;21.7;19.9;13333;11;1;0;0
2022:08:18:20:15:00,414;0;0;23.0;131.2;132.7;0.16;0;0;22.0;21.7;19.9;13333;11;1;0;0
2022:08:18:20:16:00,423;0;0;23.0;131.0;132.3;0.14;0;0;22.0;21.7;19.9;13333;11;1;0;0
2022:08:18:20:17:00,391;0;0;23.0;131.5;132.7;0.16;0;0;22.0;21.7;19.9;13333;11;1;0;0
2022:08:18:20:18:00,460;0;0;23.0;131.7;133.0;0.16;0;0;21.9;21.7;19.9;13333;11;1;0;0
2022:08:18:20:19:00,489;0;0;23.0;131.5;132.9;0.16;0;0;21.9;21.7;19.9;13333;11;1;0;0
2022:08:18:20:20:00,537;0;0;23.0;131.5;132.7;0.16;0;0;21.9;21.7;19.9;13333;11;1;0;0
2022:08:18:20:21:00,266;0;0;23.0;131.5;132.9;0.14;0;0;21.9;21.7;19.9;13333;11;1;0;0
2022:08:18:20:22:00,294;0;0;23.0;131.7;132.7;0.16;0;0;21.9;21.6;19.9;13333;11;1;0;0
2022:08:18:20:23:01,284;0;0;23.0;131.7;133.3;0.16;0;0;21.9;21.6;19.9;13333;11;1;0;0
2022:08:18:20:24:01,312;0;0;23.0;131.5;132.7;0.16;0;0;21.9;21.6;19.9;13333;11;1;0;0
2022:08:18:20:25:01,301;0;0;23.0;131.5;132.9;0.16;0;0;21.9;21.6;19.9;13333;11;1;0;0
2022:08:18:20:26:01,249;0;0;23.0;131.7;133.0;0.16;0;0;21.9;21.6;19.9;13333;11;1;0;0
2022:08:18:20:27:00,797;0;0;23.0;131.7;132.5;0.16;0;0;21.9;21.6;19.9;13333;11;1;0;0
2022:08:18:20:28:00,726;0;0;23.0;131.7;132.7;0.16;0;0;21.9;21.6;19.9;13333;11;1;0;0
2022:08:18:20:29:00,694;0;0;23.0;131.9;133.1;0.16;0;0;21.9;21.6;19.8;13333;11;1;0;0
2022:08:18:20:30:00,163;0;0;23.0;131.7;133.0;0.16;0;0;21.8;21.6;19.8;13333;11;1;0;0
2022:08:18:20:31:00,171;0;0;23.0;131.5;132.5;0.16;0;0;21.8;21.6;19.8;13333;11;1;0;0
2022:08:18:20:32:00,240;0;0;23.0;131.5;132.5;0.16;0;0;21.8;21.6;19.8;13333;11;1;0;0
2022:08:18:20:33:00,248;0;0;23.0;131.2;132.4;0.16;0;0;21.8;21.6;19.8;13333;11;1;0;0
2022:08:18:20:34:00,297;0;0;23.0;131.5;132.7;0.16;0;0;21.8;21.5;19.8;13333;11;1;0;0
